"[-0.02259519137442112, -0.5681807398796082, -0.06764020025730133]","[-0.017488611862063408, -0.6102590560913086, -0.06282389163970947]","[-0.01700190268456936, -0.6104844212532043, -0.06234487146139145]","[-0.017247943207621574, -0.6107577085494995, -0.0623447559773922]","[-0.04480712115764618, -0.6015084385871887, -0.05164090916514397]","[-0.044235438108444214, -0.6022811532020569, -0.05230865254998207]","[-0.04464319348335266, -0.6035086512565613, -0.05166966840624809]","[0.06118630990386009, -0.6285896301269531, 0.008075360208749771]","[-0.06479738652706146, -0.5990140438079834, 0.06146262586116791]","[0.016619574278593063, -0.5562498569488525, -0.03777562826871872]","[-0.02102714590728283, -0.5463412404060364, -0.023115133866667747]","[0.13321876525878906, -0.4857208728790283, 0.01689452864229679]","[-0.08606366068124771, -0.44142061471939087, 0.13242891430854797]","[0.05082230269908905, -0.2571318447589874, -0.011233702301979065]","[-0.09479295462369919, -0.17500127851963043, 0.09338078647851944]","[-0.1044069454073906, -0.15713836252689362, -0.028881710022687912]","[-0.05848311632871628, -0.07046179473400116, -0.021213509142398834]","[-0.14451202750205994, -0.0961867943406105, -0.05367916449904442]","[-0.02851990796625614, -0.013319886289536953, -0.0405900776386261]","[-0.16355672478675842, -0.11454647779464722, -0.05353330820798874]","[-0.03239066153764725, -0.04103592783212662, -0.050973933190107346]","[-0.11860685795545578, -0.1518765240907669, -0.027314575389027596]","[-0.046093638986349106, -0.06827818602323532, -0.030216818675398827]","[0.10455285757780075, 0.001069202204234898, -0.012823008000850677]","[-0.10470264405012131, -0.0015069814398884773, 0.013917924836277962]","[0.06624500453472137, 0.410043865442276, -0.05676998570561409]","[-0.07238451391458511, 0.4072953462600708, -0.004981743637472391]","[0.06558622419834137, 0.7499005198478699, 0.07794691622257233]","[-0.06293150037527084, 0.7694723010063171, 0.09744638949632645]","[0.06855417042970657, 0.7926781177520752, 0.08616293221712112]","[-0.06231650710105896, 0.8159022927284241, 0.1036357432603836]","[0.06465954333543777, 0.8534922003746033, -0.03584891930222511]","[-0.08651559799909592, 0.8885689377784729, -0.015400595031678677]"
"[-0.02141297422349453, -0.5687710642814636, -0.07129986584186554]","[-0.01712065190076828, -0.610772430896759, -0.0636652410030365]","[-0.016653189435601234, -0.6109936833381653, -0.06319724768400192]","[-0.016865935176610947, -0.6112761497497559, -0.06324119120836258]","[-0.04510924220085144, -0.6020157337188721, -0.0559333972632885]","[-0.044549550861120224, -0.6027901768684387, -0.056649498641490936]","[-0.04496822878718376, -0.6039985418319702, -0.05612741410732269]","[0.05047948658466339, -0.6285374164581299, 0.012576203793287277]","[-0.08194725215435028, -0.5985996127128601, 0.05245210975408554]","[0.015158325433731079, -0.5564350485801697, -0.03843173012137413]","[-0.023487022146582603, -0.5464059114456177, -0.028859104961156845]","[0.12360546737909317, -0.4831531047821045, 0.035864755511283875]","[-0.10359608381986618, -0.4362543225288391, 0.13019028306007385]","[0.05037112161517143, -0.2439584881067276, 0.02228865772485733]","[-0.11584281921386719, -0.15862508118152618, 0.09530949592590332]","[-0.09389913082122803, -0.10048040747642517, -0.027967052534222603]","[-0.08669290691614151, -0.0196908637881279, -0.016255196183919907]","[-0.12284437566995621, -0.02963852696120739, -0.057471226900815964]","[-0.06107518821954727, 0.04188660532236099, -0.03746568784117699]","[-0.1530025452375412, -0.04393070936203003, -0.06408903747797012]","[-0.060869473963975906, 0.01585889793932438, -0.049142710864543915]","[-0.11151720583438873, -0.09178099036216736, -0.030858246609568596]","[-0.0732642114162445, -0.01616123877465725, -0.025427525863051414]","[0.1042770966887474, 0.0009679053910076618, -0.01200908049941063]","[-0.10439381003379822, -0.0013902037171646953, 0.013176529668271542]","[0.059317655861377716, 0.4093095362186432, -0.0562683530151844]","[-0.07630199939012527, 0.40693438053131104, -0.008403644897043705]","[0.06032462790608406, 0.749629020690918, 0.07725126296281815]","[-0.07338784635066986, 0.771867036819458, 0.0841306522488594]","[0.06279681622982025, 0.7923165559768677, 0.08502600342035294]","[-0.07366175949573517, 0.8184294700622559, 0.0889606699347496]","[0.05154143646359444, 0.8521530628204346, -0.040090687572956085]","[-0.0927811786532402, 0.8864356875419617, -0.03821246698498726]"
"[-0.020625576376914978, -0.5694645643234253, -0.07664292305707932]","[-0.01640244759619236, -0.6116498708724976, -0.0654565617442131]","[-0.01593790203332901, -0.6118296980857849, -0.06499185413122177]","[-0.016154475510120392, -0.6121414303779602, -0.0650724470615387]","[-0.044511597603559494, -0.60284423828125, -0.06109953299164772]","[-0.043961167335510254, -0.6036190986633301, -0.06184682250022888]","[-0.04437728226184845, -0.6047983169555664, -0.061351094394922256]","[0.046441834419965744, -0.6285397410392761, 0.01678859442472458]","[-0.08959394693374634, -0.5987675189971924, 0.044414766132831573]","[0.014959272928535938, -0.5565920472145081, -0.04062729328870773]","[-0.024368703365325928, -0.5465623736381531, -0.03587019070982933]","[0.11933553963899612, -0.4787113666534424, 0.055852532386779785]","[-0.1105218306183815, -0.4333224296569824, 0.12187836319208145]","[0.05155502259731293, -0.22940386831760406, 0.05402309447526932]","[-0.12663619220256805, -0.15446248650550842, 0.09663768112659454]","[-0.041309211403131485, -0.05963609367609024, -0.00869738683104515]","[-0.10589545965194702, -0.012983344495296478, -0.010869316756725311]","[-0.06255541741847992, 0.01637258008122444, -0.03963055834174156]","[-0.08481831103563309, 0.04703706130385399, -0.03406554087996483]","[-0.09310189634561539, 0.006086287554353476, -0.052419744431972504]","[-0.08098257333040237, 0.024302184581756592, -0.0458456352353096]","[-0.05928083881735802, -0.04869728162884712, -0.014843492768704891]","[-0.09216061979532242, -0.008434790186583996, -0.019970523193478584]","[0.1040484830737114, 0.0008735547889955342, -0.009684821590781212]","[-0.1041216030716896, -0.0012887280900031328, 0.01097656786441803]","[0.058519892394542694, 0.41046953201293945, -0.05624855309724808]","[-0.08002340793609619, 0.4070831537246704, -0.020048905164003372]","[0.058702945709228516, 0.7498620748519897, 0.07514427602291107]","[-0.0705832988023758, 0.7805230617523193, 0.06683839112520218]","[0.060851823538541794, 0.7925176024436951, 0.08247688412666321]","[-0.06984872370958328, 0.8274744749069214, 0.07094307988882065]","[0.04843628779053688, 0.8527448177337646, -0.04630332812666893]","[-0.08653574436903, 0.8875149488449097, -0.06262056529521942]"
"[-0.019585629925131798, -0.5675790905952454, -0.1494525820016861]","[-0.016042031347751617, -0.6101953983306885, -0.13723130524158478]","[-0.015568592585623264, -0.6103439331054688, -0.13679035007953644]","[-0.015805447474122047, -0.6107068657875061, -0.13688071072101593]","[-0.04401127249002457, -0.6006982922554016, -0.13632428646087646]","[-0.043466951698064804, -0.6014981269836426, -0.13705696165561676]","[-0.04388043284416199, -0.602656364440918, -0.13643412292003632]","[0.043803904205560684, -0.6278249621391296, -0.03324685990810394]","[-0.09460296481847763, -0.5955102443695068, -0.030475500971078873]","[0.01532022561877966, -0.5551455616950989, -0.10864563286304474]","[-0.024035107344388962, -0.5444807410240173, -0.10777691006660461]","[0.12112925201654434, -0.47804638743400574, 0.04011131450533867]","[-0.11440514773130417, -0.4306615889072418, 0.05224287882447243]","[0.07236094027757645, -0.2283334583044052, 0.03983957692980766]","[-0.12743990123271942, -0.1527024656534195, 0.0641605406999588]","[0.02599896676838398, -0.036777313798666, -0.02571353130042553]","[-0.11050596088171005, -0.0018090506782755256, -0.015978436917066574]","[0.01417500525712967, 0.04441536217927933, -0.05492089316248894]","[-0.09194931387901306, 0.06116003170609474, -0.03872586414217949]","[-0.010245279408991337, 0.04243898391723633, -0.06512629985809326]","[-0.08901180326938629, 0.04316981881856918, -0.057768385857343674]","[0.0117181446403265, -0.021822363138198853, -0.03088444471359253]","[-0.09766290336847305, 0.004922244697809219, -0.027509836480021477]","[0.10399075597524643, 0.0007890118868090212, -0.005241802427917719]","[-0.10405638813972473, -0.001215586788021028, 0.00665360689163208]","[0.06273869425058365, 0.4115654230117798, -0.055827051401138306]","[-0.08485452085733414, 0.4076964259147644, -0.029617853462696075]","[0.05809369310736656, 0.7504640221595764, 0.07606511563062668]","[-0.06885461509227753, 0.7869621515274048, 0.05891880765557289]","[0.05926382169127464, 0.7928174734115601, 0.08303597569465637]","[-0.06728266924619675, 0.8343867659568787, 0.06269710510969162]","[0.04873768985271454, 0.8557237386703491, -0.04624553769826889]","[-0.0828021988272667, 0.89168781042099, -0.07331859320402145]"
"[-0.019039055332541466, -0.5678735971450806, -0.20034189522266388]","[-0.015576040372252464, -0.6105912327766418, -0.18775244057178497]","[-0.015108789317309856, -0.6107491850852966, -0.18728961050510406]","[-0.015333430841565132, -0.6111361980438232, -0.18743081390857697]","[-0.04388001188635826, -0.6012263894081116, -0.18719832599163055]","[-0.04334903508424759, -0.6020516753196716, -0.18788336217403412]","[-0.043761178851127625, -0.6032204031944275, -0.1871548295021057]","[0.03993530198931694, -0.6275783181190491, -0.08104126900434494]","[-0.09848529100418091, -0.5957361459732056, -0.08299972116947174]","[0.014676542021334171, -0.5554047226905823, -0.15984049439430237]","[-0.025204947218298912, -0.5446995496749878, -0.15955209732055664]","[0.11699128895998001, -0.4779668152332306, -0.015491188503801823]","[-0.12422525137662888, -0.4292318820953369, 0.01633192040026188]","[0.10586166381835938, -0.23162823915481567, 0.004328217823058367]","[-0.12793627381324768, -0.1490476280450821, 0.05483726039528847]","[0.08775252848863602, -0.01555602252483368, -0.07060593366622925]","[-0.12365149706602097, 0.04313976317644119, -0.019087232649326324]","[0.08341416716575623, 0.07089496403932571, -0.09708989411592484]","[-0.11126623302698135, 0.11710026860237122, -0.03814197704195976]","[0.0553995780646801, 0.0771469697356224, -0.1224144771695137]","[-0.11011451482772827, 0.10839498043060303, -0.05858664587140083]","[0.07416674494743347, 0.004474997986108065, -0.08138127624988556]","[-0.11161410063505173, 0.055915314704179764, -0.030450275167822838]","[0.10396601259708405, -2.2662998162559234e-06, -0.004465559497475624]","[-0.1040220856666565, -0.00043767716852016747, 0.005945574026554823]","[0.06300781667232513, 0.41392695903778076, -0.054303787648677826]","[-0.08559542894363403, 0.4094018340110779, -0.031004048883914948]","[0.058667998760938644, 0.7501577734947205, 0.08550455421209335]","[-0.0674961656332016, 0.790032148361206, 0.06217903271317482]","[0.05991894751787186, 0.7921884655952454, 0.09223251044750214]","[-0.06691429764032364, 0.8376450538635254, 0.06608787924051285]","[0.050890229642391205, 0.8558061122894287, -0.033004581928253174]","[-0.08000095188617706, 0.8964661955833435, -0.06725050508975983]"
"[-0.020364154130220413, -0.5762143135070801, -0.20945289731025696]","[-0.016360489651560783, -0.6174099445343018, -0.19499970972537994]","[-0.015917232260107994, -0.6175774335861206, -0.19448931515216827]","[-0.016076689586043358, -0.618008017539978, -0.194664865732193]","[-0.04577261582016945, -0.6095379590988159, -0.19443681836128235]","[-0.045277807861566544, -0.6103829741477966, -0.19516195356845856]","[-0.04566767066717148, -0.6115402579307556, -0.19443850219249725]","[0.035827409476041794, -0.627742350101471, -0.08763739466667175]","[-0.10450610518455505, -0.5996515154838562, -0.09130316972732544]","[0.009196684695780277, -0.5598236322402954, -0.1698736697435379]","[-0.03186038136482239, -0.5512498617172241, -0.1699870377779007]","[0.11296878755092621, -0.47559329867362976, -0.022530974820256233]","[-0.1363431215286255, -0.42945635318756104, 0.0015960459131747484]","[0.12867838144302368, -0.2316524237394333, 0.004039143677800894]","[-0.12864062190055847, -0.1514437198638916, 0.04891907051205635]","[0.12517879903316498, -0.009898310527205467, -0.0712292417883873]","[-0.12986402213573456, 0.0508003793656826, -0.02106083743274212]","[0.12340375036001205, 0.07486799359321594, -0.09735787659883499]","[-0.12166322022676468, 0.1247330829501152, -0.03982113301753998]","[0.09765028208494186, 0.08345667272806168, -0.12319131940603256]","[-0.1186521053314209, 0.12165889143943787, -0.06069314852356911]","[0.1124822199344635, 0.010780736804008484, -0.08216314017772675]","[-0.1179233118891716, 0.06612498313188553, -0.03275277465581894]","[0.10396228730678558, -0.0004957332275807858, -0.0024642511270940304]","[-0.1040191501379013, 5.715512088499963e-05, 0.003944233059883118]","[0.06097301468253136, 0.4151183068752289, -0.043527573347091675]","[-0.08539728075265884, 0.4121483266353607, -0.030414162203669548]","[0.06103189289569855, 0.7516688704490662, 0.09538780152797699]","[-0.05898533761501312, 0.7924047708511353, 0.06521479040384293]","[0.06368263810873032, 0.793724775314331, 0.101119764149189]","[-0.055586252361536026, 0.8400708436965942, 0.0676756277680397]","[0.0650002509355545, 0.8563443422317505, -0.027243856340646744]","[-0.06592028588056564, 0.899131178855896, -0.06281355768442154]"
"[-0.022862140089273453, -0.5773954391479492, -0.20913690328598022]","[-0.017240816727280617, -0.6179289221763611, -0.1958649754524231]","[-0.016813792288303375, -0.6181265711784363, -0.19531381130218506]","[-0.016931096091866493, -0.6185483336448669, -0.1955711990594864]","[-0.04699340835213661, -0.611146092414856, -0.1938987523317337]","[-0.04652512073516846, -0.6119964122772217, -0.1946471482515335]","[-0.04690830409526825, -0.6131629943847656, -0.19381727278232574]","[0.03474349156022072, -0.6264071464538574, -0.09282556176185608]","[-0.10432059317827225, -0.6024085283279419, -0.091948963701725]","[0.003895736066624522, -0.5601256489753723, -0.1710023134946823]","[-0.03720257431268692, -0.5530189275741577, -0.1698431819677353]","[0.10747039318084717, -0.47324302792549133, -0.031630828976631165]","[-0.13868668675422668, -0.4298260807991028, 0.0067427498288452625]","[0.15007542073726654, -0.23014062643051147, -0.006076890043914318]","[-0.12139849364757538, -0.1531427800655365, 0.056903403252363205]","[0.19780251383781433, -0.002882148837670684, -0.07907295227050781]","[-0.12483394891023636, 0.051241423934698105, 0.005612581968307495]","[0.21364207565784454, 0.07975076884031296, -0.10252462327480316]","[-0.11173797398805618, 0.12306810170412064, -0.007287859916687012]","[0.19145959615707397, 0.09370604157447815, -0.13001975417137146]","[-0.10919491946697235, 0.12309104949235916, -0.03507674112915993]","[0.18968120217323303, 0.019892098382115364, -0.09025831520557404]","[-0.1124061644077301, 0.06736205518245697, -0.0078107756562530994]","[0.10394788533449173, -0.001537661999464035, -0.002283156616613269]","[-0.10400410741567612, 0.0011256230063736439, 0.003752737073227763]","[0.05800033360719681, 0.4166008234024048, -0.03981180489063263]","[-0.08481717109680176, 0.4152509272098541, -0.030127689242362976]","[0.06258887052536011, 0.752769410610199, 0.09641121327877045]","[-0.04991397634148598, 0.7945303916931152, 0.06700164824724197]","[0.06687063723802567, 0.7947898507118225, 0.10177094489336014]","[-0.0443086139857769, 0.8421400785446167, 0.06998827308416367]","[0.07796865701675415, 0.8568102717399597, -0.024738341569900513]","[-0.0525987483561039, 0.9041649699211121, -0.060990191996097565]"
"[-0.021409662440419197, -0.5832990407943726, -0.19250665605068207]","[-0.014199580997228622, -0.6227662563323975, -0.17915020883083344]","[-0.013805328868329525, -0.6230253577232361, -0.17858628928661346]","[-0.013873131014406681, -0.6234335899353027, -0.1788080781698227]","[-0.04442694038152695, -0.6173343062400818, -0.17682553827762604]","[-0.043991122394800186, -0.6182085871696472, -0.17755766212940216]","[-0.04435914009809494, -0.6193652749061584, -0.17672203481197357]","[0.03564252331852913, -0.6272531747817993, -0.07761342078447342]","[-0.10292941331863403, -0.6089088320732117, -0.07540673017501831]","[0.00462645897641778, -0.5644778609275818, -0.15481539070606232]","[-0.036203302443027496, -0.5591551661491394, -0.153437539935112]","[0.10939133167266846, -0.4732459485530853, -0.02349766157567501]","[-0.13962428271770477, -0.43152448534965515, 0.019678978249430656]","[0.17722658812999725, -0.23285016417503357, -0.003072477178648114]","[-0.11998223513364792, -0.15381407737731934, 0.0853528380393982]","[0.2354833036661148, -0.005692864302545786, -0.07109177857637405]","[-0.12184391170740128, 0.0422353558242321, 0.04571104422211647]","[0.2536528408527374, 0.07642517983913422, -0.09214073419570923]","[-0.10938326269388199, 0.11305814236402512, 0.035693153738975525]","[0.23027831315994263, 0.0910976454615593, -0.12390408664941788]","[-0.10605841875076294, 0.11434533447027206, 0.006653139367699623]","[0.22720713913440704, 0.017536615952849388, -0.08327242732048035]","[-0.10925310850143433, 0.05861645191907883, 0.0323808453977108]","[0.10401614010334015, -0.0023117614910006523, -0.0020874517504125834]","[-0.10406764596700668, 0.0019392181420698762, 0.0035296392161399126]","[0.05827951058745384, 0.4172747731208801, -0.03725752979516983]","[-0.08266253769397736, 0.416838675737381, -0.02968747913837433]","[0.07429086416959763, 0.7528268694877625, 0.10322589427232742]","[-0.03730443865060806, 0.7943430542945862, 0.07198917120695114]","[0.08146442472934723, 0.7948588728904724, 0.10904151201248169]","[-0.030867988243699074, 0.841795027256012, 0.0745089128613472]","[0.10058670490980148, 0.8562753796577454, -0.013163361698389053]","[-0.04001830890774727, 0.9044559001922607, -0.05854443460702896]"
"[-0.01832091063261032, -0.5966455340385437, -0.19498173892498016]","[-0.009710707701742649, -0.6347575187683105, -0.17995434999465942]","[-0.009343311190605164, -0.6350635886192322, -0.17936669290065765]","[-0.009381360374391079, -0.6354583501815796, -0.17965386807918549]","[-0.04057763144373894, -0.6299644112586975, -0.17807891964912415]","[-0.040162764489650726, -0.6308485269546509, -0.17881175875663757]","[-0.040506552904844284, -0.6320041418075562, -0.17800365388393402]","[0.03955519199371338, -0.6319494843482971, -0.07657559216022491]","[-0.1015409529209137, -0.6177339553833008, -0.07739099860191345]","[0.0058576022274792194, -0.5754582285881042, -0.15747563540935516]","[-0.03557972609996796, -0.571113646030426, -0.1569957137107849]","[0.11432044953107834, -0.47321805357933044, -0.02152158133685589]","[-0.1390646994113922, -0.43497854471206665, 0.012546136043965816]","[0.20098087191581726, -0.23464220762252808, -0.0024317854549735785]","[-0.11777868866920471, -0.16093191504478455, 0.08373527228832245]","[0.26767516136169434, -0.017421435564756393, -0.07087917625904083]","[-0.11972592025995255, 0.03662839159369469, 0.03938058391213417]","[0.28710687160491943, 0.06194125488400459, -0.09171359241008759]","[-0.10816941410303116, 0.10764563083648682, 0.029138676822185516]","[0.26669415831565857, 0.07432708889245987, -0.12280941754579544]","[-0.10408145934343338, 0.10996603220701218, -0.00033331644954159856]","[0.2605573832988739, 0.004519857466220856, -0.08283601701259613]","[-0.10708928853273392, 0.05358988419175148, 0.025740522891283035]","[0.10421320796012878, -0.002591171069070697, -0.0014853067696094513]","[-0.10428012162446976, 0.0022213603369891644, 0.0029043497052043676]","[0.06048521399497986, 0.4172596335411072, -0.035704825073480606]","[-0.0777118057012558, 0.4173930883407593, -0.029627909883856773]","[0.08828973025083542, 0.753758430480957, 0.10231807827949524]","[-0.025266801938414574, 0.7956288456916809, 0.0721549466252327]","[0.09655691683292389, 0.7958388924598694, 0.10873572528362274]","[-0.01870453543961048, 0.8431265354156494, 0.07445481419563293]","[0.11566892266273499, 0.8563787341117859, -0.015160990878939629]","[-0.028025833889842033, 0.9046273231506348, -0.05852357670664787]"
"[-0.0144738107919693, -0.5989288687705994, -0.19482839107513428]","[-0.006241446826606989, -0.6369042992591858, -0.17954204976558685]","[-0.005863041616976261, -0.6372365951538086, -0.17896030843257904]","[-0.005903273355215788, -0.6376241445541382, -0.17925988137722015]","[-0.03731580823659897, -0.6318395733833313, -0.1781761795282364]","[-0.03690248355269432, -0.6327192187309265, -0.17889992892742157]","[-0.03724655881524086, -0.6338765025138855, -0.17810463905334473]","[0.04195988550782204, -0.6334619522094727, -0.07502277940511703]","[-0.10044051706790924, -0.619077742099762, -0.07784020155668259]","[0.00867158081382513, -0.5781311988830566, -0.1567211151123047]","[-0.03329908102750778, -0.5734715461730957, -0.15682436525821686]","[0.12335909903049469, -0.47330647706985474, -0.019473645836114883]","[-0.14187125861644745, -0.4367218017578125, 0.009256056509912014]","[0.2203546017408371, -0.23878876864910126, -0.0025518620386719704]","[-0.12322580814361572, -0.16801570355892181, 0.08412275463342667]","[0.29933878779411316, -0.030923789367079735, -0.07820113748311996]","[-0.12908516824245453, 0.035024844110012054, 0.04793478921055794]","[0.32270705699920654, 0.04517553001642227, -0.09959135204553604]","[-0.12135309725999832, 0.10703101754188538, 0.03993908315896988]","[0.3035379946231842, 0.05581120029091835, -0.13139377534389496]","[-0.11565306037664413, 0.11027577519416809, 0.010902060195803642]","[0.2938414216041565, -0.010377520695328712, -0.09077588468790054]","[-0.11628126353025436, 0.05239687114953995, 0.0348958745598793]","[0.1046496331691742, -0.002767966827377677, -0.0007144574774429202]","[-0.10473591089248657, 0.002403648104518652, 0.0021201956551522017]","[0.0615360252559185, 0.4173368215560913, -0.035844262689352036]","[-0.07121246308088303, 0.41759660840034485, -0.031138280406594276]","[0.09199420362710953, 0.7545744776725769, 0.09694541245698929]","[-0.015308205038309097, 0.7957100868225098, 0.06903073936700821]","[0.1006242036819458, 0.7967196702957153, 0.1018928736448288]","[-0.008696879260241985, 0.8432340621948242, 0.07087313383817673]","[0.12201973795890808, 0.8564639091491699, -0.017185186967253685]","[-0.02027670294046402, 0.9050595760345459, -0.0608612485229969]"
"[-0.011890925467014313, -0.5992156267166138, -0.1913715898990631]","[-0.0035008809063583612, -0.6370673179626465, -0.17855866253376007]","[-0.0030941925942897797, -0.6374050974845886, -0.17793455719947815]","[-0.003140436252579093, -0.6377817392349243, -0.17817755043506622]","[-0.0346534289419651, -0.6319787502288818, -0.17579017579555511]","[-0.03424317017197609, -0.6328582763671875, -0.17649810016155243]","[-0.034579068422317505, -0.634014368057251, -0.175726056098938]","[0.04556206986308098, -0.6334514021873474, -0.07094836980104446]","[-0.09719717502593994, -0.6192531585693359, -0.0744987353682518]","[0.011262091808021069, -0.5785570740699768, -0.15384672582149506]","[-0.030971186235547066, -0.5738775730133057, -0.15234826505184174]","[0.12989211082458496, -0.47326937317848206, -0.013684508390724659]","[-0.1419922262430191, -0.43740537762641907, 0.014494617469608784]","[0.22873549163341522, -0.2440831959247589, -0.0015852921642363071]","[-0.1270507425069809, -0.17180326581001282, 0.09774307906627655]","[0.310432106256485, -0.03459901735186577, -0.09203891456127167]","[-0.1354009211063385, 0.033383503556251526, 0.0645981952548027]","[0.335075706243515, 0.04407108575105667, -0.11835174262523651]","[-0.1288042962551117, 0.10547639429569244, 0.056464143097400665]","[0.31603339314460754, 0.04592224583029747, -0.14753404259681702]","[-0.12343312054872513, 0.10760237276554108, 0.02824370190501213]","[0.3055722117424011, -0.017268048599362373, -0.10473886132240295]","[-0.12266675382852554, 0.05030422657728195, 0.051954589784145355]","[0.1050393283367157, -0.0029827456455677748, -0.0006198228220455348]","[-0.10514534264802933, 0.002621433464810252, 0.002023514360189438]","[0.0616343729197979, 0.41770946979522705, -0.03963626176118851]","[-0.06898067891597748, 0.4176040589809418, -0.03443165868520737]","[0.09161601215600967, 0.7566090822219849, 0.0816451832652092]","[-0.008216430433094501, 0.7954385280609131, 0.06294102966785431]","[0.10004090517759323, 0.7990062832832336, 0.08584674447774887]","[-0.0009753225021995604, 0.8429850935935974, 0.06452593952417374]","[0.12033238261938095, 0.8580447435379028, -0.032123517245054245]","[-0.016095904633402824, 0.9051684737205505, -0.06555616110563278]"
"[-0.003190566087141633, -0.5998884439468384, -0.1882432997226715]","[0.005422549322247505, -0.63750159740448, -0.1745450645685196]","[0.005870420020073652, -0.6378545165061951, -0.173963263630867]","[0.005798156838864088, -0.6382283568382263, -0.17418715357780457]","[-0.02593252994120121, -0.6326493620872498, -0.1721571683883667]","[-0.02552133798599243, -0.6335300803184509, -0.1728704869747162]","[-0.02582927979528904, -0.6347036361694336, -0.17209087312221527]","[0.0559515543282032, -0.6334276795387268, -0.06861595809459686]","[-0.08662808686494827, -0.6200488209724426, -0.07026194781064987]","[0.020402178168296814, -0.5791582465171814, -0.15063899755477905]","[-0.02189924381673336, -0.5747224688529968, -0.14934565126895905]","[0.14181016385555267, -0.4727743864059448, -0.012787413783371449]","[-0.14101900160312653, -0.43926918506622314, 0.016130918636918068]","[0.24676376581192017, -0.2496543675661087, -0.0016708604525774717]","[-0.1360553503036499, -0.17921839654445648, 0.09614600241184235]","[0.3279881179332733, -0.038473911583423615, -0.09796734154224396]","[-0.16133175790309906, 0.02987167052924633, 0.05733884498476982]","[0.3509295582771301, 0.03805787116289139, -0.12515120208263397]","[-0.1601172238588333, 0.10206755995750427, 0.048052508383989334]","[0.330562561750412, 0.04366791993379593, -0.153379887342453]","[-0.15515969693660736, 0.1032840833067894, 0.020573217421770096]","[0.3224623501300812, -0.01881060004234314, -0.11030690371990204]","[-0.14973874390125275, 0.046252667903900146, 0.044753506779670715]","[0.10549822449684143, -0.003009648760780692, -0.0005902201519347727]","[-0.1056213304400444, 0.002645996166393161, 0.001994604477658868]","[0.06333012878894806, 0.4189361333847046, -0.04254382103681564]","[-0.06343594938516617, 0.4177885949611664, -0.03749171644449234]","[0.10281306505203247, 0.7583556175231934, 0.07685819268226624]","[0.003329115454107523, 0.7958089709281921, 0.058799467980861664]","[0.11223297566175461, 0.8008663654327393, 0.08108926564455032]","[0.011488309130072594, 0.8433864712715149, 0.06054152548313141]","[0.12850962579250336, 0.8607150912284851, -0.03667023032903671]","[-0.003276749746873975, 0.9064142107963562, -0.06792573630809784]"
"[0.0037385127507150173, -0.5983666777610779, -0.20740334689617157]","[0.01146649569272995, -0.6358150243759155, -0.1912788301706314]","[0.011927731335163116, -0.6362059116363525, -0.19075323641300201]","[0.011859999969601631, -0.6365724802017212, -0.19093124568462372]","[-0.02022712491452694, -0.6311846971511841, -0.1908545345067978]","[-0.019840624183416367, -0.6320732235908508, -0.19153037667274475]","[-0.02010514959692955, -0.6332594156265259, -0.1907278299331665]","[0.06058131530880928, -0.6300373673439026, -0.08126736432313919]","[-0.08265719562768936, -0.6175425052642822, -0.08750225603580475]","[0.02693852409720421, -0.5770303606987, -0.16814061999320984]","[-0.0155653590336442, -0.5728259682655334, -0.1687057465314865]","[0.14858223497867584, -0.4694802165031433, -0.019241420552134514]","[-0.1406702697277069, -0.43738114833831787, -0.003180678701028228]","[0.246420219540596, -0.2516591548919678, -0.016948027536273003]","[-0.14819563925266266, -0.17922085523605347, 0.06321491301059723]","[0.32393497228622437, -0.042033035308122635, -0.13984927535057068]","[-0.18089129030704498, 0.03142371028661728, 0.008002293296158314]","[0.3450181782245636, 0.03376121073961258, -0.1698255091905594]","[-0.1818159967660904, 0.10519856959581375, -0.007535284850746393]","[0.3261100947856903, 0.041564349085092545, -0.19940319657325745]","[-0.1760864555835724, 0.10400287806987762, -0.03763571009039879]","[0.318153977394104, -0.021485505625605583, -0.153388112783432]","[-0.16940446197986603, 0.04734392091631889, -0.006703035905957222]","[0.10600274801254272, -0.002927304245531559, -0.00038884312380105257]","[-0.10614291578531265, 0.0025493211578577757, 0.0017980103148147464]","[0.06460193544626236, 0.4215048551559448, -0.048303116112947464]","[-0.06240621954202652, 0.41774412989616394, -0.038713887333869934]","[0.1045512706041336, 0.7647687196731567, 0.07194627076387405]","[0.007147061638534069, 0.7956408262252808, 0.058564331382513046]","[0.11367079615592957, 0.8078972697257996, 0.07610317319631577]","[0.015163164585828781, 0.8431580066680908, 0.060588788241147995]","[0.1318323314189911, 0.8669805526733398, -0.04422670230269432]","[0.0008813855238258839, 0.9062193632125854, -0.0677611380815506]"
